Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/UfiTrust/status/747809692697694208,2016-06-28T15:11:39.000Z,Badges will offer a common language for describing your role and profile@cityandguilds#badgeskills,Unknown,Unknown,Unknown,Unknown,#badgeskills,"@UfiTrust, @cityandguilds",,mention_2016
https://x.com/ukEdge/status/773847731139911680,2016-09-08T11:37:31.000Z,Great#careersin animal management#VetNurse#DogGroomer@cityandguildshttp://bit.ly/2cmTOR0#FE,Unknown,Unknown,Unknown,Unknown,"#careers, #VetNurse, #DogGroomer, #FE","@ukEdge, @cityandguilds",https://t.co/hulMwFyWse,mention_2016
https://x.com/PaulCarbert/status/768437307707887616,2016-08-24T13:18:25.000Z,New@cityandguildsresearch shows that young people are not aware of career opportunities,Unknown,Unknown,Unknown,Unknown,,"@PaulCarbert, @cityandguilds",,mention_2016
https://x.com/Londoncraftweek/status/728950859162341376,2016-05-07T14:13:22.000Z,Wood carving tools at@cityandguildsof London Art School today#LCW2016#Woodcarvinghttp://bit.ly/LCW1-099,Unknown,Unknown,Unknown,Unknown,"#LCW2016, #Woodcarving","@Londoncraftweek, @cityandguilds",https://t.co/lJWjnPWVF2,mention_2016
https://x.com/syncandswim/status/780816557274529792,2016-09-27T17:09:08.000Z,Yes Chef! Now enrolling for@cityandguildsPro Cookery Courses in Kildare. The Academy at@CliffatLyons#cookery#chef#irishfood,Unknown,Unknown,Unknown,Unknown,"#cookery, #chef, #irishfood","@syncandswim, @cityandguilds, @CliffatLyons",,mention_2016
https://x.com/ShoesmithKate/status/809443041157189632,2016-12-15T17:00:34.000Z,Interesting research from@cityandguildsand@ukEdgeon impact of poor quality careers guidance,Unknown,Unknown,Unknown,Unknown,,"@ShoesmithKate, @cityandguilds, @ukEdge",,mention_2016
https://x.com/LondonYouth/status/780702529847906304,2016-09-27T09:36:02.000Z,It's#CityGivingDayand we are excited to be@cityandguildstalking about volunteering opportunities with the@LondonYouth#QualityMark,Unknown,Unknown,Unknown,Unknown,"#CityGivingDay, #QualityMark","@LondonYouth, @cityandguilds, @LondonYouth",,mention_2016
https://x.com/graham325/status/789374291062185984,2016-10-21T07:54:31.000Z,Looking forward to the Steering Group meeting with@cityandguilds@NLBC_UKin the lovely Warwickshire countryside @WrittleOfficial,Unknown,Unknown,Unknown,Unknown,,"@graham325, @cityandguilds, @NLBC_UK",,mention_2016
https://x.com/cityandguilds/status/798263052646879232,2016-11-14T20:35:17.000Z,See how@cityandguildscan help your organisation plan and deliver your curriculum to adults:http://ow.ly/dixX3062njE#FunctionalSkills,Unknown,Unknown,Unknown,Unknown,#FunctionalSkills,"@cityandguilds, @cityandguilds",https://t.co/XVPqjv8OSZ,mention_2016
https://x.com/Chris_EJones/status/768361585052123136,2016-08-24T08:17:32.000Z,Comment from @MDcityandguilds about new@cityandguildsresearch. Time to level the playing field for careers advice.,Unknown,Unknown,Unknown,Unknown,,"@Chris_EJones, @cityandguilds",,mention_2016
https://x.com/FestAKINBUSOYE/status/765143750091874304,2016-08-15T11:11:00.000Z,My take on need to enhance status of vocational#educationin Britain and why.@cityandguilds@inter_gen@MKCollege,Unknown,Unknown,Unknown,Unknown,#education,"@FestAKINBUSOYE, @cityandguilds, @inter_gen, @MKCollege",,mention_2016
https://x.com/GetMyFirstJob/status/792076972302045185,2016-10-28T18:54:00.000Z,#FollowFriday@cityandguilds@derbypromo@Sendibletop Influencers this week! Have a great weekend :) >> Get FREE?http://bit.ly/_tweet_thanks,Unknown,Unknown,Unknown,Unknown,#FollowFriday,"@GetMyFirstJob, @cityandguilds, @derbypromo, @Sendible",https://t.co/sCP9y4ZpQj,mention_2016
https://x.com/UKIntAcademy/status/783002600639725570,2016-10-03T17:55:42.000Z,Great news! Congratulations Svetlana and all who have passed Foundation modules en route to@cityandguildsDiploma,Unknown,Unknown,Unknown,Unknown,,"@UKIntAcademy, @cityandguilds",,mention_2016
https://x.com/accessplacement/status/788432034087796736,2016-10-18T17:30:19.000Z,Top tips from@cityandguildson#charitytuesday!https://cityandguildsgroup.com/whats-happening/our-views-and-opinions/how-to-get-the-most-out-of-your-work-experience-placement-new…,Unknown,Unknown,Unknown,Unknown,#charitytuesday,"@accessplacement, @cityandguilds",https://t.co/czbBE1v4gB,mention_2016
https://x.com/Chris_EJones/status/747896669291839489,2016-06-28T20:57:15.000Z,Good article. Comment on work related skills is well made. Take a look@cityandguildsTechbac curriculum for 14-19's,Unknown,Unknown,Unknown,Unknown,,"@Chris_EJones, @cityandguilds",,mention_2016
